no             hash           iter           num_dupl       lambda         welfare        [solution   ] [dupl]
1              917086175      2              12             0.400350       11938.162091   [1 1 1 0 1 0] [17 20 25 31 39 45 53 61 68 88 93 98]
2              887504643      4              2              0.099650       6844.255414    [0 0 0 1 0 1] [59 94]
3              917086145      6              5              0.000000       4105.905155    [1 1 1 0 0 1] [10 41 77 79 83]
4              887503712      8              7              0.000000       11283.258555   [0 0 0 0 1 0] [12 38 52 76 78 82 85]
5              917086144      13             8              0.099650       654.903537     [1 1 1 0 0 0] [37 50 56 60 75 87 92 96]
6              887503682      15             11             0.400350       3451.001619    [0 0 0 0 0 1] [19 23 28 34 43 48 57 64 72 90 97]
7              917087105      16             2              0.000000       4048.157332    [1 1 1 1 0 0] [46 100]
8              917087106      22             8              0.000000       7499.158950    [1 1 1 1 0 1] [29 35 49 54 65 69 73 89]
9              887503681      26             3              0.000000       0.000000       [0 0 0 0 0 0] [32 67 71]
10             887504642      42             3              0.000000       3393.253795    [0 0 0 1 0 0] [63 80 84]
